family,case_id,method,mean_cost,mean_failures,representation_size,horizon,num_guards,dependency_width,dependency_topology,reuse_bias,probe_cost,failure_penalty,repair_penalty,irreversible_rate,guard_error_rate,false_positive_rate,false_negative_rate,confidence_mode,confidence_threshold,missing_guard_fraction,spurious_guard_fraction,control,relevant_guards,seed
G,G_00002,no_sharing_gcs,65.28,0.0,4325375.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726028
G,G_00002,oracle_assignment,64.0,0.0,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726028
G,G_00003,replan_on_failure,411.666667,51.666667,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726029
G,G_00003,gcs_eager,325.0,39.166667,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726029
G,G_00003,gcs_lazy,325.0,39.166667,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726029
G,G_00003,gcs_robust,325.0,39.166667,327.6,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726029
G,G_00003,no_sharing_gcs,325.0,39.166667,4325375.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726029
G,G_00003,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726029
G,G_00004,replan_on_failure,121.0,8.333333,64.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726030
G,G_00004,gcs_eager,65.28,0.0,273.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726030
G,G_00004,gcs_lazy,65.28,0.0,300.3,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726030
G,G_00004,gcs_robust,67.84,0.0,327.6,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726030
G,G_00004,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726030
G,G_00004,oracle_assignment,64.0,0.0,64.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726030
G,G_00005,replan_on_failure,106.666667,6.833333,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726031
G,G_00005,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726031
G,G_00005,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726031
G,G_00005,gcs_robust,67.84,0.0,327.6,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726031
G,G_00005,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726031
G,G_00005,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726031
G,G_00006,replan_on_failure,123.0,8.833333,64.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726032
G,G_00006,gcs_eager,192.0,0.0,273.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726032
G,G_00006,gcs_lazy,94.0,4.666667,300.3,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726032
G,G_00006,gcs_robust,448.0,0.0,327.6,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726032
G,G_00006,no_sharing_gcs,192.0,0.0,4325375.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726032
G,G_00006,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726032
G,G_00007,replan_on_failure,82.0,3.0,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726033
G,G_00007,gcs_eager,65.28,0.0,16401.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726033
G,G_00007,gcs_lazy,65.28,0.0,18041.1,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726033
G,G_00007,gcs_robust,67.84,0.0,19681.2,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726033
G,G_00007,no_sharing_gcs,65.28,0.0,4325375.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726033
G,G_00007,oracle_assignment,64.0,0.0,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726033
G,G_00008,replan_on_failure,414.0,51.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726034
G,G_00008,gcs_eager,344.666667,40.833333,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726034
G,G_00008,gcs_lazy,344.666667,40.833333,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726034
G,G_00008,gcs_robust,344.666667,40.833333,327.6,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726034
G,G_00008,no_sharing_gcs,344.666667,40.833333,4325375.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726034
G,G_00008,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726034
G,G_00009,replan_on_failure,105.0,6.0,64.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726035
G,G_00009,gcs_eager,65.28,0.0,273.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726035
G,G_00009,gcs_lazy,65.28,0.0,300.3,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726035
G,G_00009,gcs_robust,67.84,0.0,327.6,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726035
G,G_00009,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726035
G,G_00009,oracle_assignment,64.0,0.0,64.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726035
G,G_00010,replan_on_failure,113.666667,7.166667,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726036
G,G_00010,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726036
G,G_00010,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726036
G,G_00010,gcs_robust,67.84,0.0,327.6,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726036
G,G_00010,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726036
G,G_00010,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726036
G,G_00011,replan_on_failure,106.666667,6.5,64.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726037
G,G_00011,gcs_eager,192.0,0.0,273.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726037
G,G_00011,gcs_lazy,97.666667,5.0,300.3,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726037
G,G_00011,gcs_robust,448.0,0.0,327.6,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726037
G,G_00011,no_sharing_gcs,192.0,0.0,4325375.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726037
G,G_00011,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726037
G,G_00012,replan_on_failure,82.666667,2.833333,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726038
G,G_00012,gcs_eager,65.28,0.0,16401.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726038
G,G_00012,gcs_lazy,65.28,0.0,18041.1,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726038
G,G_00012,gcs_robust,67.84,0.0,19681.2,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726038
G,G_00012,no_sharing_gcs,65.28,0.0,4325375.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726038
G,G_00012,oracle_assignment,64.0,0.0,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726038
G,G_00013,replan_on_failure,421.666667,52.833333,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726039
G,G_00013,gcs_eager,335.666667,40.0,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726039
G,G_00013,gcs_lazy,335.666667,40.0,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726039
G,G_00013,gcs_robust,335.666667,40.0,327.6,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726039
G,G_00013,no_sharing_gcs,335.666667,40.0,4325375.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726039
G,G_00013,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726039
G,G_00014,replan_on_failure,107.666667,6.5,64.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726040
G,G_00014,gcs_eager,65.28,0.0,273.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726040
G,G_00014,gcs_lazy,65.28,0.0,300.3,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726040
G,G_00014,gcs_robust,67.84,0.0,327.6,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726040
G,G_00014,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726040
G,G_00014,oracle_assignment,64.0,0.0,64.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726040
G,G_00015,replan_on_failure,109.333333,7.166667,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726041
G,G_00015,gcs_eager,141.28,12.0,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726041
G,G_00015,gcs_lazy,141.28,12.0,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726041
G,G_00015,gcs_robust,143.84,12.0,327.6,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726041
G,G_00015,no_sharing_gcs,141.28,12.0,4325375.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726041
G,G_00015,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726041
G,G_00016,replan_on_failure,108.0,6.666667,64.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726042
G,G_00016,gcs_eager,192.0,0.0,273.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726042
G,G_00016,gcs_lazy,100.666667,5.666667,300.3,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726042
G,G_00016,gcs_robust,448.0,0.0,327.6,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726042
G,G_00016,no_sharing_gcs,192.0,0.0,4325375.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726042
G,G_00016,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726042
G,G_00017,replan_on_failure,89.0,3.666667,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726043
G,G_00017,gcs_eager,65.28,0.0,16401.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726043
G,G_00017,gcs_lazy,65.28,0.0,18041.1,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726043
G,G_00017,gcs_robust,67.84,0.0,19681.2,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726043
G,G_00017,no_sharing_gcs,65.28,0.0,4325375.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726043
G,G_00017,oracle_assignment,64.0,0.0,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726043
G,G_00018,replan_on_failure,417.0,53.5,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726044
G,G_00018,gcs_eager,314.0,37.666667,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726044
G,G_00018,gcs_lazy,314.0,37.666667,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726044
G,G_00018,gcs_robust,314.0,37.666667,327.6,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726044
G,G_00018,no_sharing_gcs,314.0,37.666667,4325375.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726044
G,G_00018,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726044
G,G_00019,replan_on_failure,113.0,7.166667,64.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726045
G,G_00019,gcs_eager,65.28,0.0,273.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726045
G,G_00019,gcs_lazy,65.28,0.0,300.3,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726045
G,G_00019,gcs_robust,67.84,0.0,327.6,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726045
G,G_00019,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726045
G,G_00019,oracle_assignment,64.0,0.0,64.0,64,16,2,uniform_sparse,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,no_reuse,16,726045
G,G_00020,replan_on_failure,111.666667,6.833333,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726046
G,G_00020,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726046
G,G_00020,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726046
G,G_00020,gcs_robust,67.84,0.0,327.6,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726046
G,G_00020,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726046
G,G_00020,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,standard,16,726046
G,G_00021,replan_on_failure,114.0,8.0,64.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726047
G,G_00021,gcs_eager,192.0,0.0,273.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726047
G,G_00021,gcs_lazy,104.0,6.333333,300.3,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726047
G,G_00021,gcs_robust,448.0,0.0,327.6,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726047
G,G_00021,no_sharing_gcs,192.0,0.0,4325375.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726047
G,G_00021,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,8.0,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,expensive_probe,16,726047
G,G_00022,replan_on_failure,94.666667,4.333333,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726048
G,G_00022,gcs_eager,101.28,5.0,16401.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726048
G,G_00022,gcs_lazy,101.28,5.0,18041.1,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726048
G,G_00022,gcs_robust,103.84,5.0,19681.2,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726048
G,G_00022,no_sharing_gcs,101.28,5.0,4325375.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726048
G,G_00022,oracle_assignment,64.0,0.0,64.0,64,16,8,dense,0.55,0.08,4.0,1.0,0.35,1.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,dense_all_guards,16,726048
G,G_00023,replan_on_failure,413.333333,53.333333,64.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726049
G,G_00023,gcs_eager,295.333333,35.333333,273.0,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726049
G,G_00023,gcs_lazy,295.333333,35.333333,300.3,64,16,2,clustered,0.55,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,1.0,0.0,missing_all_guards,16,726049
