family,case_id,method,mean_cost,mean_failures,representation_size,horizon,num_guards,dependency_width,dependency_topology,reuse_bias,probe_cost,failure_penalty,repair_penalty,irreversible_rate,guard_error_rate,false_positive_rate,false_negative_rate,confidence_mode,confidence_threshold,missing_guard_fraction,spurious_guard_fraction,control,relevant_guards,seed
F,F_00004,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626030
F,F_00004,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626030
F,F_00005,replan_on_failure,77.5,6.75,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626031
F,F_00005,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626031
F,F_00005,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626031
F,F_00005,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626031
F,F_00005,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626031
F,F_00005,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626031
F,F_00006,replan_on_failure,78.25,7.125,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626032
F,F_00006,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626032
F,F_00006,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626032
F,F_00006,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626032
F,F_00006,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626032
F,F_00006,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626032
F,F_00007,replan_on_failure,78.0,7.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626033
F,F_00007,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626033
F,F_00007,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626033
F,F_00007,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626033
F,F_00007,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626033
F,F_00007,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626033
F,F_00008,replan_on_failure,77.25,6.625,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626034
F,F_00008,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626034
F,F_00008,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626034
F,F_00008,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626034
F,F_00008,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626034
F,F_00008,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626034
F,F_00009,replan_on_failure,79.0,7.5,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626035
F,F_00009,probe_all_local,65.2,0.0,272.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626035
F,F_00009,gcs_eager,65.2,0.0,272.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626035
F,F_00009,gcs_lazy,65.2,0.0,299.2,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626035
F,F_00009,no_sharing_gcs,65.2,0.0,2162687.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626035
F,F_00009,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626035
F,F_00010,replan_on_failure,78.25,7.125,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626036
F,F_00010,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626036
F,F_00010,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626036
F,F_00010,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626036
F,F_00010,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626036
F,F_00010,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626036
F,F_00011,replan_on_failure,80.0,8.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626037
F,F_00011,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626037
F,F_00011,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626037
F,F_00011,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626037
F,F_00011,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626037
F,F_00011,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626037
F,F_00012,replan_on_failure,78.75,7.375,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626038
F,F_00012,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626038
F,F_00012,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626038
F,F_00012,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626038
F,F_00012,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626038
F,F_00012,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626038
F,F_00013,replan_on_failure,77.75,6.875,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626039
F,F_00013,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626039
F,F_00013,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626039
F,F_00013,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626039
F,F_00013,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626039
F,F_00013,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626039
F,F_00014,replan_on_failure,79.25,7.625,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626040
F,F_00014,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626040
F,F_00014,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626040
F,F_00014,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626040
F,F_00014,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626040
F,F_00014,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626040
F,F_00015,replan_on_failure,79.25,7.625,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626041
F,F_00015,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626041
F,F_00015,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626041
F,F_00015,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626041
F,F_00015,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626041
F,F_00015,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626041
F,F_00016,replan_on_failure,84.5,10.25,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626042
F,F_00016,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626042
F,F_00016,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626042
F,F_00016,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626042
F,F_00016,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626042
F,F_00016,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626042
F,F_00017,replan_on_failure,76.25,6.125,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626043
F,F_00017,probe_all_local,65.2,0.0,272.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626043
F,F_00017,gcs_eager,65.2,0.0,272.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626043
F,F_00017,gcs_lazy,65.2,0.0,299.2,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626043
F,F_00017,no_sharing_gcs,65.2,0.0,2162687.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626043
F,F_00017,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626043
F,F_00018,replan_on_failure,79.5,7.75,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626044
F,F_00018,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626044
F,F_00018,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626044
F,F_00018,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626044
F,F_00018,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626044
F,F_00018,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626044
F,F_00019,replan_on_failure,75.75,5.875,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626045
F,F_00019,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626045
F,F_00019,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626045
F,F_00019,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626045
F,F_00019,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626045
F,F_00019,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626045
F,F_00020,replan_on_failure,78.75,7.375,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626046
F,F_00020,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626046
F,F_00020,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626046
F,F_00020,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626046
F,F_00020,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626046
F,F_00020,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626046
F,F_00021,replan_on_failure,77.5,6.75,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626047
F,F_00021,probe_all_local,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626047
F,F_00021,gcs_eager,65.28,0.0,273.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626047
F,F_00021,gcs_lazy,65.28,0.0,300.3,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626047
F,F_00021,no_sharing_gcs,65.28,0.0,4325375.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626047
F,F_00021,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,16,626047
F,F_00022,replan_on_failure,78.5,7.25,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626048
F,F_00022,probe_all_local,65.2,0.0,272.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626048
F,F_00022,gcs_eager,65.2,0.0,272.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626048
F,F_00022,gcs_lazy,65.2,0.0,299.2,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626048
F,F_00022,no_sharing_gcs,65.2,0.0,2162687.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626048
F,F_00022,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.08,0.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,zero_failure_penalty,15,626048
