family,case_id,method,mean_cost,mean_failures,representation_size,horizon,num_guards,dependency_width,dependency_topology,reuse_bias,probe_cost,failure_penalty,repair_penalty,irreversible_rate,guard_error_rate,false_positive_rate,false_negative_rate,confidence_mode,confidence_threshold,missing_guard_fraction,spurious_guard_fraction,control,relevant_guards,seed
B,B_00007,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226033
B,B_00007,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226033
B,B_00007,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226033
B,B_00007,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226033
B,B_00008,replan_on_failure,77.125,5.25,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226034
B,B_00008,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226034
B,B_00008,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226034
B,B_00008,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226034
B,B_00008,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226034
B,B_00008,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226034
B,B_00009,replan_on_failure,77.4375,5.375,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226035
B,B_00009,probe_all_local,64.3,0.0,272.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226035
B,B_00009,gcs_eager,64.3,0.0,272.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226035
B,B_00009,gcs_lazy,64.3,0.0,299.2,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226035
B,B_00009,behavior_tree_fallback,64.3,0.0,207.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226035
B,B_00009,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226035
B,B_00010,replan_on_failure,82.4375,7.375,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226036
B,B_00010,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226036
B,B_00010,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226036
B,B_00010,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226036
B,B_00010,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226036
B,B_00010,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.0,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226036
B,B_00011,replan_on_failure,79.96875,6.25,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226037
B,B_00011,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226037
B,B_00011,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226037
B,B_00011,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226037
B,B_00011,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226037
B,B_00011,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226037
B,B_00012,replan_on_failure,81.375,6.75,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226038
B,B_00012,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226038
B,B_00012,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226038
B,B_00012,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226038
B,B_00012,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226038
B,B_00012,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226038
B,B_00013,replan_on_failure,83.0625,7.375,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226039
B,B_00013,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226039
B,B_00013,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226039
B,B_00013,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226039
B,B_00013,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226039
B,B_00013,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226039
B,B_00014,replan_on_failure,80.03125,6.25,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226040
B,B_00014,probe_all_local,64.3,0.0,272.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226040
B,B_00014,gcs_eager,64.3,0.0,272.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226040
B,B_00014,gcs_lazy,64.3,0.0,299.2,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226040
B,B_00014,behavior_tree_fallback,64.3,0.0,207.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226040
B,B_00014,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226040
B,B_00015,replan_on_failure,82.0,7.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226041
B,B_00015,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226041
B,B_00015,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226041
B,B_00015,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226041
B,B_00015,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226041
B,B_00015,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226041
B,B_00016,replan_on_failure,85.875,8.75,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226042
B,B_00016,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226042
B,B_00016,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226042
B,B_00016,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226042
B,B_00016,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226042
B,B_00016,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226042
B,B_00017,replan_on_failure,81.09375,6.75,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226043
B,B_00017,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226043
B,B_00017,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226043
B,B_00017,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226043
B,B_00017,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226043
B,B_00017,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226043
B,B_00018,replan_on_failure,78.8125,5.875,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226044
B,B_00018,probe_all_local,64.3,0.0,272.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226044
B,B_00018,gcs_eager,64.3,0.0,272.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226044
B,B_00018,gcs_lazy,64.3,0.0,299.2,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226044
B,B_00018,behavior_tree_fallback,64.3,0.0,207.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226044
B,B_00018,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226044
B,B_00019,replan_on_failure,79.90625,6.125,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,14,226045
B,B_00019,probe_all_local,64.28,0.0,271.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,14,226045
B,B_00019,gcs_eager,64.28,0.0,271.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,14,226045
B,B_00019,gcs_lazy,64.28,0.0,298.1,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,14,226045
B,B_00019,behavior_tree_fallback,64.28,0.0,206.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,14,226045
B,B_00019,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,14,226045
B,B_00020,replan_on_failure,83.6875,7.625,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226046
B,B_00020,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226046
B,B_00020,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226046
B,B_00020,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226046
B,B_00020,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226046
B,B_00020,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.25,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226046
B,B_00021,replan_on_failure,83.1875,7.25,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226047
B,B_00021,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226047
B,B_00021,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226047
B,B_00021,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226047
B,B_00021,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226047
B,B_00021,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226047
B,B_00022,replan_on_failure,80.75,6.25,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226048
B,B_00022,probe_all_local,64.3,0.0,272.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226048
B,B_00022,gcs_eager,64.3,0.0,272.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226048
B,B_00022,gcs_lazy,64.3,0.0,299.2,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226048
B,B_00022,behavior_tree_fallback,64.3,0.0,207.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226048
B,B_00022,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,15,226048
B,B_00023,replan_on_failure,84.09375,7.75,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226049
B,B_00023,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226049
B,B_00023,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226049
B,B_00023,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226049
B,B_00023,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226049
B,B_00023,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226049
B,B_00024,replan_on_failure,80.59375,6.375,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226050
B,B_00024,probe_all_local,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226050
B,B_00024,gcs_eager,64.32,0.0,273.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226050
B,B_00024,gcs_lazy,64.32,0.0,300.3,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226050
B,B_00024,behavior_tree_fallback,64.32,0.0,208.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226050
B,B_00024,oracle_assignment,64.0,0.0,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226050
B,B_00025,replan_on_failure,83.59375,7.375,64.0,64,16,2,clustered,0.55,0.02,0.5,1.0,0.5,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,16,226051
