family,case_id,method,mean_cost,mean_failures,representation_size,horizon,num_guards,dependency_width,dependency_topology,reuse_bias,probe_cost,failure_penalty,repair_penalty,irreversible_rate,guard_error_rate,false_positive_rate,false_negative_rate,confidence_mode,confidence_threshold,missing_guard_fraction,spurious_guard_fraction,control,relevant_guards,seed
A,A_00006,relevant_unshared_tree,8.24,0.0,79.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126032
A,A_00006,gcs_eager,8.24,0.0,20.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126032
A,A_00006,gcs_lazy,8.24,0.0,22.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126032
A,A_00006,no_sharing_gcs,8.24,0.0,79.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126032
A,A_00006,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126032
A,A_00007,linear_default,28.0,3.333333,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126033
A,A_00007,replan_on_failure,15.333333,1.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126033
A,A_00007,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126033
A,A_00007,relevant_unshared_tree,8.24,0.0,79.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126033
A,A_00007,gcs_eager,8.24,0.0,20.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126033
A,A_00007,gcs_lazy,8.24,0.0,22.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126033
A,A_00007,no_sharing_gcs,8.24,0.0,79.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126033
A,A_00007,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126033
A,A_00008,linear_default,31.666667,4.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126034
A,A_00008,replan_on_failure,18.666667,1.5,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126034
A,A_00008,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126034
A,A_00008,relevant_unshared_tree,8.24,0.0,79.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126034
A,A_00008,gcs_eager,8.24,0.0,20.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126034
A,A_00008,gcs_lazy,8.24,0.0,22.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126034
A,A_00008,no_sharing_gcs,8.24,0.0,79.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126034
A,A_00008,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126034
A,A_00009,linear_default,28.666667,4.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126035
A,A_00009,replan_on_failure,20.666667,2.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126035
A,A_00009,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126035
A,A_00009,relevant_unshared_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126035
A,A_00009,gcs_eager,8.32,0.0,21.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126035
A,A_00009,gcs_lazy,8.32,0.0,23.1,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126035
A,A_00009,no_sharing_gcs,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126035
A,A_00009,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126035
A,A_00010,linear_default,39.0,5.666667,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126036
A,A_00010,replan_on_failure,27.333333,2.833333,8.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126036
A,A_00010,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126036
A,A_00010,relevant_unshared_tree,8.32,0.0,159.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126036
A,A_00010,gcs_eager,8.32,0.0,21.0,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126036
A,A_00010,gcs_lazy,8.32,0.0,23.1,8,4,1,clustered,0.0,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126036
